graph_id,num_nodes,num_edges,label,aggregated_features
131,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131,10,9,0,"[0.9913062453269958, 0.9635007381439209, 1.0049487352371216, 1.0264902114868164, -0.005190908908843994, 0.023807264864444733, -0.0016698731342330575, -0.009573030285537243, 0.00992274098098278, 0.019224416464567184]"
131,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
81,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
81,10,9,0,"[1.0065619945526123, 1.014321208000183, 0.9953444600105286, 1.0130622386932373, -0.005734269041568041, -0.0016378342406824231, 0.003992156125605106, -0.003584602614864707, 0.017998242750763893, 0.009185025468468666]"
81,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
679,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
679,11,10,2,"[0.986249566078186, 1.0030516386032104, 1.000978708267212, 1.0178226232528687, -0.002845114329829812, 0.011962588876485825, 0.004135527648031712, 0.0023198171984404325, -0.004312401171773672, -0.0006996540469117463, -0.0004949477734044194]"
679,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
535,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
535,11,10,2,"[1.0041955709457397, 1.0014724731445312, 1.0082387924194336, 1.0115920305252075, 0.01436801627278328, -0.00732181454077363, 0.017205916345119476, 0.021862592548131943, 0.00407569482922554, 0.008876022882759571, 0.011987504549324512]"
535,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
404,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
404,9,8,1,"[0.9857903122901917, 0.9941718578338623, 0.9982394576072693, 0.9896964430809021, -0.007267912849783897, 0.0190581027418375, 0.0006333334604278207, -0.002322838641703129, 0.003575350856408477]"
404,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
613,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
613,11,10,2,"[1.005448341369629, 1.0013461112976074, 0.9833019971847534, 1.0032258033752441, -0.002866361290216446, -0.021120518445968628, -0.016249246895313263, 0.0013895907904952765, 0.003958548419177532, -0.002098211320117116, -0.0028325107414275408]"
613,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
244,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
244,9,8,1,"[0.9860841631889343, 0.009550941176712513, -0.00637309905141592, -0.0015615110751241446, -0.010331591591238976, 0.0029616146348416805, 0.0002037557860603556, -0.007801286410540342, -0.0032956753857433796]"
244,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
705,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
705,11,10,2,"[1.0053575038909912, 0.9990727305412292, 0.9925516247749329, 1.0069085359573364, 0.008242019452154636, -0.01259260531514883, -0.01756095327436924, -0.0158739872276783, 0.0010785791091620922, -0.00026736618019640446, 0.0025181733071804047]"
705,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
89,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89,10,9,0,"[1.001562476158142, -0.005098660476505756, 0.005816124379634857, -0.013011367991566658, -0.010559646412730217, 0.0025726407766342163, -0.003133591962978244, -0.010855095461010933, 0.0025142282247543335, 0.0016425774665549397]"
89,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
421,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
421,9,8,1,"[1.0052374601364136, -0.00884654838591814, -0.006581690162420273, -0.0058395033702254295, 0.006128151901066303, 0.00627235509455204, -0.018463198095560074, 0.0024284059181809425, 0.012133604846894741]"
421,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
667,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
667,11,10,2,"[1.0010218620300293, 1.002373456954956, 0.9882400035858154, 1.0059101581573486, 0.997134804725647, 0.9977205395698547, 1.0084764957427979, -0.0066205947659909725, -0.004008463583886623, 0.009785739704966545, 0.0010780413867905736]"
667,11,10,2,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
335,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
335,9,8,1,"[0.9936740398406982, 0.9883939027786255, 0.9732295870780945, 0.9946475625038147, 1.0054938793182373, 0.9992981553077698, -0.0023611586075276136, -0.01165795885026455, 0.008063205517828465]"
335,9,8,1,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
118,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
118,10,9,0,"[1.0011134147644043, 1.005715250968933, 1.0017582178115845, 1.016273021697998, 0.009583267383277416, 0.0006941910833120346, 0.005675484426319599, -0.016471918672323227, -0.010841745883226395, -0.012199847027659416]"
118,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
809,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
809,11,10,2,"[0.9907092452049255, 0.9927021265029907, 1.0209356546401978, 1.0049107074737549, 0.007113127037882805, 0.002776727546006441, -0.007206264417618513, 0.0014622288290411234, 0.01365712471306324, -0.004588926676660776, -0.0015648652333766222]"
809,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
548,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
548,11,10,2,"[1.0032262802124023, 1.0016640424728394, 0.9984388947486877, 0.9962561130523682, 0.996973991394043, 0.985875129699707, 1.003936767578125, 0.00030404323479160666, 0.006651387084275484, -8.172651723725721e-05, -0.0015138211892917752]"
548,11,10,2,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
581,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
581,11,10,2,"[0.9969380497932434, 1.0018194913864136, 1.0031673908233643, 0.9953128099441528, -0.0036082598380744457, -0.004773601423949003, 0.005878484342247248, 0.008088423870503902, -0.02100907452404499, 0.017088212072849274, -0.00944545865058899]"
581,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
256,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
256,9,8,1,"[0.9988877177238464, 1.0059313774108887, 0.9988351464271545, 0.9955242872238159, 0.011923564597964287, 0.0008926450391300023, 0.01996568590402603, -0.010110130533576012, -0.014536278322339058]"
256,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
425,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
425,9,8,1,"[0.9926780462265015, -0.004085729829967022, 0.002276369370520115, -0.0035929649602621794, 0.009549712762236595, 0.0044333599507808685, 0.0030659728217869997, 0.003922928590327501, 0.0020333342254161835]"
425,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
579,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
579,11,10,2,"[1.0137943029403687, 1.0175000429153442, 1.0119268894195557, 0.9940806031227112, 0.02091050334274769, -0.012154157273471355, 0.012595372274518013, 0.010970447212457657, -0.007918565534055233, -0.014506213366985321, -0.0026253825053572655]"
579,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
117,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
117,10,9,0,"[1.0032572746276855, 0.9898357391357422, 0.9993537068367004, 1.0151245594024658, 0.018158486112952232, -0.014343935064971447, -0.015408403240144253, 0.01669831946492195, -0.0198806244879961, -0.0018374777864664793]"
117,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
789,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
789,11,10,2,"[0.9851349592208862, 0.990407407283783, 0.9958357810974121, 1.014988660812378, -0.006182283163070679, 0.0001508920977357775, 0.0049582174979150295, -0.01227695681154728, 0.0003625706594903022, 0.0008449042215943336, 0.007902038283646107]"
789,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
480,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
480,11,10,2,"[1.0002208948135376, 1.0008914470672607, 1.009507417678833, 0.9861006140708923, 1.0019118785858154, 0.9895639419555664, 1.0060633420944214, 0.01065135095268488, -0.001195570221170783, -0.005023558158427477, 0.025452105328440666]"
480,11,10,2,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
175,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
175,10,9,0,"[1.001550316810608, 1.0015543699264526, 0.9997093081474304, 0.9994500279426575, 0.017820293083786964, -0.002513515530154109, 0.012133068405091763, 0.005415949504822493, -0.0027469538617879152, 0.00913617480546236]"
175,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
737,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
737,11,10,2,"[1.0019786357879639, 0.012301241047680378, 0.003911533392965794, -0.003528539091348648, -0.0017626091139391065, 0.002869703806936741, 0.004632480442523956, -0.011762710288167, -0.013588224537670612, 0.006815426051616669, 0.004944580141454935]"
737,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
567,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
567,11,10,2,"[1.0005611181259155, 0.9899113774299622, 0.9877767562866211, 0.992950975894928, 0.01677958481013775, -0.011204201728105545, -0.002068864880129695, -0.006548778153955936, -0.002672087401151657, -0.0069821118377149105, 0.005374593194574118]"
567,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
288,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
288,9,8,1,"[0.9837538599967957, -0.002209547208622098, -0.008412730880081654, 0.009529206901788712, -0.0010176439536735415, 0.002929524751380086, -0.00818439107388258, 0.003008035244420171, -0.005361170507967472]"
288,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
333,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
333,9,8,1,"[0.9781086444854736, -0.02066809870302677, -0.013085467740893364, 0.013559411279857159, 0.0018473416566848755, 0.016802677884697914, 0.006616152357310057, 0.006935768760740757, -0.008551254868507385]"
333,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
582,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
582,11,10,2,"[1.002835750579834, -0.004390317015349865, 0.0032971841283142567, -0.0038155512884259224, 0.008346980437636375, -0.008311798796057701, 0.01910005323588848, 0.0032516184728592634, 0.014194460585713387, -0.004575928207486868, -0.020494896918535233]"
582,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
383,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
383,9,8,1,"[0.9934532642364502, 1.005955696105957, 0.9944795370101929, 1.0028716325759888, 0.992538332939148, 1.0015431642532349, 0.9986656904220581, 0.0015923723112791777, 0.00615749740973115]"
383,9,8,1,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
509,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
509,11,10,2,"[0.9966884255409241, 0.011198580265045166, -0.012204340659081936, 0.0031145380344241858, -0.007686832454055548, -0.013798645697534084, -0.005697167944163084, 0.004168819636106491, -0.010403051041066647, -0.01220826804637909, -0.015596583485603333]"
509,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
556,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
556,11,10,2,"[1.0050334930419922, 0.9947768449783325, 0.9969373941421509, 0.9978668093681335, -0.005892881657928228, -0.009254994802176952, 0.005518270656466484, -0.008500765077769756, -0.0032282560132443905, 0.0015521873719990253, -0.0012944561894983053]"
556,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
30,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
30,10,9,0,"[0.9995188117027283, 1.0085554122924805, 0.9851197600364685, 1.0096710920333862, -0.009722762741148472, 0.017752688378095627, 0.007822055369615555, -0.0005137363914400339, -0.007307969965040684, 0.0163134578615427]"
30,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
569,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
569,11,10,2,"[0.9941773414611816, 0.9895365238189697, 0.9848899245262146, 0.9988692402839661, -0.010222687385976315, 0.010530434548854828, -0.011266780085861683, -0.010367508977651596, 0.008938867598772049, -0.004831511992961168, 0.009816139936447144]"
569,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
363,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
363,9,8,1,"[1.0042245388031006, -0.007328550796955824, -0.014458228833973408, -0.0021418987307697535, -0.013053742237389088, 0.008619853295385838, 0.011979916132986546, -0.010757165029644966, 0.0076433029025793076]"
363,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
457,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
457,9,8,1,"[0.9949366450309753, 0.0060384562239050865, -0.010769602842628956, -0.004023653920739889, -0.004143433179706335, -0.007838145829737186, -0.0017415201291441917, 0.004833864979445934, 0.009433493949472904]"
457,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
377,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
377,9,8,1,"[1.0010007619857788, -0.0008662327891215682, 0.006043955683708191, 0.008479825221002102, 0.00159698526840657, -0.017761828377842903, -0.000731790205463767, 0.0027790963649749756, 0.023061241954565048]"
377,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
193,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
193,10,9,0,"[1.005685806274414, 0.9903874397277832, 0.9896206855773926, 0.9951479434967041, 0.007871967740356922, 0.00972059741616249, 0.016157355159521103, 0.007957528345286846, -0.02157590165734291, -0.008445539511740208]"
193,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
44,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
44,10,9,0,"[0.9951597452163696, -0.009315399453043938, 0.00859848503023386, -0.012562802992761135, -0.006323488894850016, -0.004335819277912378, 0.0009516898426227272, -0.0024329088628292084, -0.008694170974195004, -0.002440928714349866]"
44,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
164,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
164,10,9,0,"[0.9786863923072815, 0.9969549179077148, 1.0099793672561646, 0.9938281178474426, -0.02053079567849636, 0.0068489620462059975, -0.0021956416312605143, 0.0024954299442470074, 0.01692946068942547, 0.0010858493624255061]"
164,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
357,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
357,9,8,1,"[0.9944362640380859, -0.002284817863255739, 0.012707393616437912, -0.008644500747323036, 0.004179041367024183, 0.01291759591549635, -0.013348269276320934, 0.00935055036097765, 0.0004675463424064219]"
357,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
395,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
395,9,8,1,"[1.0057411193847656, 0.9905787110328674, 0.9794397950172424, 1.0007847547531128, -0.0018164137145504355, 0.004455350339412689, 0.0003274375922046602, -0.00626002112403512, 0.00439531821757555]"
395,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
611,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
611,11,10,2,"[0.9935204982757568, 1.0102063417434692, 1.0011379718780518, 0.9937500953674316, 0.0011716806329786777, 4.850100594921969e-05, 0.0001901551295304671, -0.0038718166761100292, 0.011643009260296822, -0.0037019914016127586, 0.017076611518859863]"
611,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
3,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,10,9,0,"[0.9949603080749512, 0.9900726079940796, 0.996062695980072, 1.0090302228927612, 0.005575932562351227, 0.004258847329765558, 0.0007721692090854049, -0.002493587788194418, 0.002260195789858699, 0.0018783319974318147]"
3,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
684,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
684,11,10,2,"[0.9898920655250549, -0.007376686204224825, 0.0042206645011901855, -0.0030746683478355408, -0.0006291404715739191, -0.007076610345393419, 0.0035895684268325567, 0.004294402431696653, -0.015917174518108368, -0.007477979641407728, -0.00532315531745553]"
684,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
270,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
270,9,8,1,"[1.0038577318191528, 0.992568850517273, 0.9911336302757263, 0.9981210827827454, 0.9954579472541809, 0.989094078540802, 0.9971347451210022, 1.011317253112793, 0.006013975478708744]"
270,9,8,1,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
774,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
774,11,10,2,"[1.0054930448532104, 0.006130806636065245, 0.017740972340106964, 0.005052016116678715, -0.00018595572328194976, 0.002401209669187665, -0.014266892336308956, -0.004205002449452877, 0.011539516039192677, -0.0030324943363666534, 0.014114972203969955]"
774,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
160,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
160,10,9,0,"[0.986956000328064, 0.003138190833851695, 0.020438019186258316, 0.006001743488013744, 0.013544023036956787, -0.012002618052065372, 0.008598440326750278, -0.006104269064962864, 0.011191371828317642, 0.0010512488661333919]"
160,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
432,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
432,9,8,1,"[0.9961024522781372, 1.013518214225769, 1.007121205329895, 0.9894492626190186, 1.0005719661712646, 1.0019980669021606, -0.011575286276638508, 0.003036657813936472, 0.006535043008625507]"
432,9,8,1,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
578,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
578,11,10,2,"[1.0010079145431519, 0.9964388012886047, 0.9979048371315002, 0.9953669309616089, 0.0023964999709278345, 0.010202775709331036, 0.006287142634391785, -0.016213711351156235, -9.311901521869004e-05, -0.012421343475580215, 0.01576470024883747]"
578,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
766,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
766,11,10,2,"[0.9980638027191162, 1.0101935863494873, 1.0034998655319214, 1.0057377815246582, 0.0015051397494971752, -0.014034920372068882, 0.010458296164870262, 0.002464735647663474, 0.0020542065612971783, -0.012325646355748177, -0.00037012420943938196]"
766,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
808,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
808,11,10,2,"[0.9793980121612549, 1.01442289352417, 1.0006153583526611, 1.005621314048767, -0.0010216941591352224, -0.011452648788690567, -0.012043003924190998, 0.002891452284529805, 0.011574656702578068, 0.004609687719494104, 0.017897730693221092]"
808,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
603,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
603,11,10,2,"[1.0084842443466187, 1.0305017232894897, 1.0062798261642456, 1.0030264854431152, 0.015482291579246521, 0.009786004200577736, -0.003340453375130892, -0.009016462601721287, -0.011169124394655228, 0.013264816254377365, -0.010820965282619]"
603,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
287,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
287,9,8,1,"[1.01729416847229, 0.9927840232849121, 0.989407479763031, 1.0093153715133667, -0.000696991803124547, 0.011696421541273594, -0.009531306102871895, 0.012243456207215786, 0.006917706690728664]"
287,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
749,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
749,11,10,2,"[1.0032998323440552, 1.0054855346679688, 1.0056742429733276, 0.9921738505363464, 1.0112864971160889, 1.0084222555160522, 0.005659468472003937, 0.014933301135897636, -0.007429285440593958, -0.015518208034336567, 0.0034150923602283]"
749,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
660,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
660,11,10,2,"[1.0067437887191772, 0.016899434849619865, 0.011895227245986462, 0.005575160030275583, -0.002299524610862136, 0.0012199976481497288, 0.0015557562001049519, -0.011305504478514194, 0.003414296079427004, 0.012624857015907764, -0.009338665753602982]"
660,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
80,10,9,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
80,10,9,0,"[1.0087635517120361, 1.0185109376907349, 1.008021593093872, 0.9872620105743408, 0.9989774823188782, 1.0148563385009766, 0.007066981866955757, 0.002652642782777548, -0.0007239223341457546, -0.0203209538012743]"
80,10,9,0,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
444,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
444,9,8,1,"[0.9996308088302612, 1.0045249462127686, 1.0072071552276611, 1.0043412446975708, 0.995193362236023, 0.9977916479110718, 1.0136686563491821, -0.008042454719543457, 0.0059506711550056934]"
444,9,8,1,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
394,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
394,9,8,1,"[1.0196402072906494, 0.9869852066040039, 1.004498839378357, 0.9898877739906311, -0.000395554699935019, 0.016129516065120697, 0.013640857301652431, -0.010799742303788662, 0.004317190032452345]"
394,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
512,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
512,11,10,2,"[0.9947421550750732, 0.9887883067131042, 1.0092971324920654, 0.9994896054267883, -0.004572823643684387, 0.004709960427135229, 0.0009628377738408744, 0.011385999619960785, 0.0007627148297615349, -0.007947077974677086, 0.0005067528691142797]"
512,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
